,x_mean,x_std,x_sum,x_median,y_mean,y_std,y_sum,y_median,z_mean,z_std,z_sum,z_median,Label
3056,-822.6540880503145,8243.795974266512,-654010.0,-1307.0,-851.6150943396226,5034.548105337835,-677034.0,-989.0,0.0880503144654088,7274.290457477187,70.0,3322.0,1
3057,-776.9635220125787,8157.539477216476,-617686.0,-1489.0,-947.9396226415095,5072.20001044637,-753612.0,-1889.0,35.1811320754717,7313.003116659962,27969.0,3425.0,1
3058,-796.8364779874214,8540.798209408264,-633485.0,-1411.0,-943.5685534591195,5043.858806630742,-750137.0,-1553.0,-9.679245283018869,7554.92472920739,-7695.0,3740.0,1
3059,-749.3144654088051,8697.5343342493,-595705.0,-1262.0,-846.0779874213837,4985.02478451438,-672632.0,-1464.0,92.80377358490566,7697.272630866729,73779.0,3902.0,1
3060,-359.62264150943395,8687.596660701583,-285900.0,-448.0,-1098.867924528302,4460.031789193855,-873600.0,-989.0,10.943396226415095,7735.830446910086,8700.0,1717.0,1
3061,-110.91698113207548,10231.400700434291,-88179.0,710.0,-1054.948427672956,4069.51675178452,-838684.0,-337.0,-28.50817610062893,9453.900681016274,-22664.0,-1212.0,1
3062,7.669182389937107,10752.583215958599,6097.0,573.0,-1008.891823899371,3686.1057534426204,-802069.0,357.0,-18.18238993710692,9458.239295182206,-14455.0,-3049.0,1
3063,-71.96981132075472,10184.45501530569,-57216.0,1262.0,-987.7182389937107,4117.707110145645,-785236.0,-476.0,-59.58867924528302,8947.49472855413,-47373.0,-3937.0,1
3064,-14.086792452830188,9470.300786068185,-11199.0,1586.0,-987.811320754717,4526.661781183997,-785310.0,-862.0,6.656603773584906,8300.490081981552,5292.0,-3691.0,1
3065,-28.454088050314464,8877.872019141449,-22621.0,1473.0,-1114.7610062893082,4915.0284050457985,-886235.0,-1204.0,-20.279245283018867,7814.870626203073,-16122.0,-2970.0,1
3066,-36.98490566037736,8319.164533248397,-29403.0,1200.0,-1120.2767295597484,4956.731930885441,-890620.0,-1280.0,-13.10440251572327,7326.298825224912,-10418.0,-3058.0,1
3067,-31.11194968553459,8242.759461359365,-24734.0,1171.0,-1064.4943396226415,4840.440256576545,-846273.0,-903.0,43.23899371069182,7237.990983297522,34375.0,-2801.0,1
3068,-24.77358490566038,8390.569021847356,-19695.0,1040.0,-1177.9018867924528,4795.024532779645,-936432.0,-868.0,-60.33459119496855,7347.716742033345,-47966.0,-2395.0,1
3069,-24.91320754716981,8600.468409642206,-19806.0,1319.0,-1256.7446540880503,4814.564780606435,-999112.0,-907.0,-44.9874213836478,7558.5252759681,-35765.0,-2611.0,1
3070,-101.00754716981132,8870.358119955776,-80301.0,1138.0,-1245.4679245283019,4679.138160963565,-990147.0,-1018.0,-42.23647798742138,7708.791887655389,-33578.0,-2434.0,1
3071,-136.19748427672957,8781.169649775005,-108277.0,938.0,-1215.7245283018867,4682.163182638559,-966501.0,-1153.0,-54.82767295597484,7832.584226758013,-43588.0,-2354.0,1
3072,-96.91823899371069,9655.41578595163,-77050.0,905.0,-1149.0301886792454,3932.8881538667647,-913479.0,-1108.0,-56.77987421383648,8920.707081665334,-45140.0,-1672.0,1
3073,-263.6427672955975,9668.401030252928,-209596.0,977.0,-1057.246540880503,3232.579611421632,-840511.0,-1608.0,-126.32578616352201,9669.519838001681,-100429.0,-1307.0,1
3074,-149.2251572327044,9065.431340887408,-118634.0,1274.0,-1006.5232704402516,3177.3198170070896,-800186.0,-1182.0,-148.24276729559747,9589.255500721538,-117853.0,-1627.0,1
3075,67.96729559748428,8272.875994360887,54034.0,2287.0,-1010.1496855345912,3222.512704781451,-803069.0,-269.0,-140.75345911949685,9014.128582417166,-111899.0,-1327.0,1
3076,-44.88427672955975,6956.0646224665925,-35683.0,1959.0,-1003.0301886792453,2603.7021668959333,-797409.0,-503.0,-54.6062893081761,7424.0050811911715,-43412.0,-1417.0,1
3077,8.327044025157234,4551.227310733384,6620.0,1188.0,-1011.240251572327,2016.643876050261,-803936.0,-681.0,17.138364779874212,4536.319196203978,13625.0,-1212.0,1
3078,-24.91320754716981,3659.6298275679933,-19806.0,646.0,-1003.1584905660377,2318.2055717916564,-797511.0,-819.0,13.242767295597485,3740.5194984883688,10528.0,-841.0,1
3079,-121.61509433962264,5752.650527886562,-96684.0,-726.0,-1013.7823899371069,4400.019716774214,-805957.0,-1202.0,-46.3748427672956,7030.0995646962665,-36868.0,765.0,1
3080,-91.68679245283019,8046.3341158595,-72891.0,-536.0,-975.9509433962264,4922.481317257498,-775881.0,-1721.0,-16.548427672955974,7879.995339000969,-13156.0,1719.0,1
3081,-240.2301886792453,9446.69270307294,-190983.0,-1561.0,-1023.1345911949686,4528.036070768961,-813392.0,-1694.0,-30.07547169811321,8101.948139288944,-23910.0,3074.0,1
3082,-186.02138364779873,9512.07066141774,-147887.0,-1015.0,-1016.8704402515723,4105.431956099799,-808412.0,-1633.0,-52.75471698113208,7849.658501385591,-41940.0,3283.0,1
3083,-261.8553459119497,8798.997962926967,-208175.0,-622.0,-1020.9182389937107,3880.8510657542843,-811630.0,-1260.0,-45.320754716981135,7125.308033573654,-36030.0,2699.0,1
3084,-114.76729559748428,8228.887035086134,-91240.0,-708.0,-1031.6955974842767,3930.5091856984236,-820198.0,-829.0,-72.42515723270441,6536.0485663613945,-57578.0,2596.0,1
3085,-160.01257861635222,8055.139657798776,-127210.0,-1526.0,-930.6025157232705,4393.598727562063,-739829.0,-1106.0,-74.62893081761007,6570.8770944483385,-59330.0,3181.0,1
3086,-207.87169811320754,8014.596410193005,-165258.0,-1296.0,-811.3635220125786,4704.3695766039955,-645034.0,-802.0,-69.01509433962264,6802.637951598449,-54867.0,3400.0,1
3087,-488.8138364779874,8422.69665413139,-388607.0,-1952.0,-826.2452830188679,4474.850447266677,-656865.0,-238.0,-44.83018867924528,7332.704123535821,-35640.0,3613.0,1
3088,-449.411320754717,8621.151642059664,-357282.0,-1717.0,-824.5270440251572,4279.06302041767,-655499.0,-111.0,-35.3685534591195,7487.508956527054,-28118.0,3823.0,1
3089,-419.0679245283019,8805.407277367553,-333159.0,-1998.0,-853.5408805031446,4265.6399916441715,-678565.0,-343.0,-28.0188679245283,7590.905782439953,-22275.0,3681.0,1
3090,-378.87295597484274,8412.165418183497,-301204.0,-2117.0,-866.8465408805032,4271.522727869746,-689143.0,-677.0,-32.81383647798742,7306.023618488658,-26087.0,3654.0,1
3091,-430.69056603773583,8572.86242106614,-342399.0,-2881.0,-935.5182389937107,3872.7496838759967,-743737.0,-915.0,-44.51698113207547,7683.831464212965,-35391.0,3212.0,1
3092,-416.60880503144654,8028.963748406273,-331204.0,-1770.0,-849.3396226415094,3188.3988014765005,-675225.0,-876.0,24.937106918238992,8003.238880944397,19825.0,2631.0,1
3093,-614.5823899371069,7229.759308868665,-488593.0,-1844.0,-806.5584905660378,3169.641512445591,-641214.0,-1011.0,-58.68301886792453,7878.8505505329385,-46653.0,2340.0,1
3094,-423.251572327044,6502.6634875913205,-336485.0,-2180.0,-960.9899371069182,2881.749561711173,-763987.0,-1241.0,-17.80125786163522,7139.51172407363,-14152.0,2324.0,1
3095,-120.60754716981133,4810.248780407725,-95883.0,-1370.0,-995.737106918239,1590.4859356199029,-791611.0,-1182.0,22.139622641509433,4809.124825399567,17601.0,1007.0,1
3096,-33.23270440251572,2275.5876706442264,-26420.0,-265.0,-1002.6654088050315,950.3356671992589,-797119.0,-1182.0,15.352201257861635,1870.8959414967142,12205.0,136.0,1
3097,-3.971069182389937,1043.629013009027,-3157.0,52.0,-982.0893081761006,730.4043759914126,-780761.0,-1087.0,14.40251572327044,997.4716205220135,11450.0,-101.0,1
3098,-2.267924528301887,857.1980142783316,-1803.0,-1.0,-995.4352201257861,696.8389271888001,-791371.0,-1003.0,7.959748427672956,834.8690803049942,6328.0,-23.0,1
3099,-29.968553459119498,3639.297469748409,-23825.0,21.0,-1002.4930817610062,1986.4539455962095,-796982.0,-960.0,1.8364779874213837,3413.168697133333,1460.0,-70.0,1
3100,-189.02767295597485,8046.618264084498,-150277.0,173.0,-1056.343396226415,4051.1943015091724,-839793.0,-833.0,4.9547169811320755,6042.84884088754,3939.0,-589.0,1
3101,-223.54716981132074,8399.231533981974,-177720.0,324.0,-986.4918238993711,5559.516175365641,-784261.0,-1553.0,27.669182389937106,6666.784062840779,21997.0,-1153.0,1
3102,-205.87169811320754,8025.452080685979,-163668.0,780.0,-997.2037735849057,5178.434372507155,-792777.0,-1335.0,35.74088050314465,6579.789070698877,28414.0,101.0,1
3103,-159.0314465408805,8399.430403817967,-126430.0,1067.0,-1131.361006289308,5033.209398395794,-899432.0,-1553.0,-3.159748427672956,7030.479474631446,-2512.0,-189.0,1
3104,-167.35723270440252,8357.068690571134,-133049.0,1493.0,-1187.6591194968553,5059.6983645100245,-944189.0,-1553.0,17.10691823899371,7117.107283901882,13600.0,-396.0,1
3105,-150.1748427672956,8337.611788962527,-119389.0,1706.0,-1246.920754716981,5120.997341907935,-991302.0,-1553.0,13.0,7333.601180323369,10335.0,-425.0,1
3106,-244.30943396226414,8610.121965413367,-194226.0,1426.0,-1267.359748427673,5229.493328221606,-1007551.0,-1657.0,-7.347169811320755,7636.7790631041835,-5841.0,-628.0,1
3107,-288.22138364779875,8882.116621695875,-229136.0,1022.0,-1223.7698113207548,5023.943278851055,-972897.0,-1409.0,-13.88679245283019,7715.050501720314,-11040.0,-519.0,1
3108,-282.9622641509434,9042.176220891592,-224955.0,1971.0,-1180.8327044025157,5271.138456074782,-938762.0,-1702.0,11.866666666666667,8116.9729506414005,9434.0,-708.0,1
3109,-195.11320754716982,8943.313657762574,-155115.0,1512.0,-988.8264150943396,4901.893562573302,-786117.0,-1366.0,23.764779874213836,7506.528647368941,18893.0,-726.0,1
3110,-315.82893081761006,8435.058393794237,-251084.0,-564.0,-967.7396226415094,4363.607409709643,-769353.0,-1179.0,59.509433962264154,7362.916759847443,47310.0,56.0,1
3111,-344.3006289308176,9137.114518785876,-273719.0,-1692.0,-1029.5622641509433,3792.3162880088385,-818502.0,-1460.0,-24.88805031446541,8495.411815690983,-19786.0,2746.0,1
3112,-242.47672955974843,9411.243550222864,-192769.0,-1534.0,-1042.559748427673,3871.5515185902113,-828835.0,-1407.0,-52.752201257861635,8618.672131193829,-41938.0,3056.0,1
3113,-373.1044025157233,9173.712308235707,-296618.0,-1805.0,-1065.0704402515723,3955.8488094966615,-846731.0,-1344.0,-73.6566037735849,8496.037071094774,-58557.0,2484.0,1
3114,-361.22893081761003,8440.351016696886,-287177.0,-1335.0,-1039.8943396226416,3683.967764527978,-826716.0,-1520.0,-48.9874213836478,7887.900019825523,-38945.0,2623.0,1
3115,-330.37106918238993,8080.977965943461,-262645.0,-1220.0,-1038.5849056603774,3767.5196306761377,-825675.0,-1415.0,-80.8188679245283,7531.141347088094,-64251.0,2488.0,1
3116,-204.28930817610063,7794.320558366406,-162410.0,-659.0,-953.4452830188679,3902.359377452724,-757989.0,-806.0,-54.459119496855344,7592.115492679435,-43295.0,2902.0,1
3117,-337.7345911949686,7629.475301029295,-268499.0,-952.0,-773.148427672956,4098.91136903335,-614653.0,-423.0,-55.538364779874215,7969.74292680574,-44153.0,3747.0,1
3118,-469.4993710691824,7696.05498917531,-373252.0,-1169.0,-703.377358490566,4204.435642752295,-559185.0,-296.0,-6.128301886792453,8184.512799604703,-4872.0,3540.0,1
3119,-482.08930817610064,7686.952651494694,-383261.0,-2014.0,-708.9786163522012,4216.310541535761,-563638.0,-429.0,30.054088050314466,8227.165299318476,23893.0,3909.0,1
3120,-540.7911949685534,7634.005147932698,-429929.0,-1825.0,-726.103144654088,4236.874053772921,-577252.0,-425.0,-5.391194968553459,8126.149813572082,-4286.0,3648.0,1
3121,-607.5232704402516,7723.841026289629,-482981.0,-2028.0,-781.62893081761,4265.013802431385,-621395.0,-691.0,44.29811320754717,8177.369437497234,35217.0,3784.0,1
3122,-558.8465408805032,7698.541284942702,-444283.0,-2553.0,-942.5459119496855,3784.9372276794525,-749324.0,-612.0,37.47547169811321,8133.3928063203675,29793.0,3386.0,1
3123,-525.0729559748428,7437.605655983319,-417433.0,-2461.0,-964.5987421383647,3094.3457268586503,-766856.0,-417.0,-11.675471698113208,8250.664490014762,-9282.0,3605.0,1
3124,-519.9911949685535,7085.492699497524,-413393.0,-3091.0,-937.4729559748428,2747.7981499295693,-745291.0,-640.0,-18.37735849056604,7986.541990166695,-14610.0,2785.0,1
3125,-425.1861635220126,6670.954161040232,-338023.0,-2875.0,-994.8389937106919,2418.0662057842133,-790897.0,-1196.0,10.329559748427673,7205.429481975177,8212.0,2264.0,1
3126,-231.9320754716981,5462.966907842889,-184386.0,-2607.0,-989.0943396226415,1759.7261536742296,-786330.0,-1426.0,-25.534591194968552,5795.984476135652,-20300.0,1782.0,1
3127,-87.05157232704403,4147.52788814967,-69206.0,-1653.0,-985.1874213836478,1446.1024387358075,-783224.0,-1126.0,1.251572327044025,4167.711297952393,995.0,1440.0,1
3128,-47.68427672955975,3081.9888933499283,-37909.0,-605.0,-1007.9220125786163,1759.0670089627436,-801298.0,-1098.0,27.681761006289307,3048.884885237989,22007.0,1067.0,1
3129,-96.82641509433962,5566.341649616788,-76977.0,-620.0,-972.9283018867925,3882.8850528497287,-773478.0,-784.0,-8.656603773584905,5345.4691908751565,-6882.0,-706.0,1
3130,-129.24779874213837,9374.953861997881,-102752.0,1327.0,-944.0389937106918,4447.004564220219,-750511.0,-812.0,-28.474213836477986,8133.828712185333,-22637.0,-2264.0,1
3131,-156.1572327044025,9383.446792463033,-124145.0,1108.0,-994.1232704402515,3573.365837408628,-790328.0,-517.0,-28.550943396226415,8614.958669806667,-22698.0,-2806.0,1
3132,-162.65283018867925,8039.1611377504305,-129309.0,1421.0,-1029.553459119497,4300.878920554145,-818495.0,-1501.0,-39.31069182389937,7676.811361360146,-31252.0,-2400.0,1
3133,-65.71320754716982,6645.388438003742,-52242.0,1303.0,-1087.2503144654088,4650.5565576827275,-864364.0,-1276.0,53.857861635220125,6359.732200029624,42817.0,-1432.0,1
3134,-134.29559748427673,5715.359099760253,-106765.0,1216.0,-1038.685534591195,4816.224669252351,-825755.0,-1210.0,-13.456603773584906,5569.37796625879,-10698.0,-1262.0,1
3135,-121.03144654088051,5679.03879188772,-96220.0,1274.0,-1107.7257861635221,4839.134278673144,-880642.0,-1366.0,4.929559748427673,5705.1838604625,3919.0,-745.0,1
3136,-81.19622641509434,6130.666443753903,-64551.0,1469.0,-1023.1157232704403,4835.620797834045,-813377.0,-1319.0,7.026415094339622,6086.278628574394,5586.0,-817.0,1
3137,-7.012578616352202,6758.343271517082,-5575.0,1491.0,-1077.7987421383648,4465.255461592093,-856850.0,-1081.0,8.208805031446541,6888.585689032,6526.0,-911.0,1
3138,-74.5194968553459,6781.807014054502,-59243.0,905.0,-1082.8012578616351,4259.281797909532,-860827.0,-854.0,-7.59622641509434,7030.905916507968,-6039.0,-638.0,1
3139,-15.891823899371069,6838.136775841018,-12634.0,890.0,-1124.4767295597485,4283.388082921771,-893959.0,-901.0,25.0251572327044,6941.421969892181,19895.0,-772.0,1
3140,-19.626415094339624,7043.2530764769035,-15603.0,1089.0,-1107.45786163522,4211.035516064263,-880429.0,-772.0,11.290566037735848,6955.847067072624,8976.0,-745.0,1
3141,94.67924528301887,7803.079690831721,75270.0,821.0,-1150.7748427672957,3426.4321712316814,-914866.0,-1356.0,11.469182389937107,7925.031790255984,9118.0,-527.0,1
3142,-193.4377358490566,7814.048744759401,-153783.0,1713.0,-1042.1761006289307,2906.422037858319,-828530.0,-1528.0,-15.09559748427673,8192.80082764307,-12001.0,-21.0,1
3143,-67.30943396226415,7804.645835783592,-53511.0,2451.0,-1018.6767295597484,2802.3477935598744,-809848.0,-1044.0,-27.349685534591195,8313.478329526128,-21743.0,271.0,1
3144,-14.322012578616352,7346.330369215532,-11386.0,2976.0,-1004.6465408805032,2617.6441683387316,-798694.0,-739.0,-24.577358490566038,7674.24555288895,-19539.0,-296.0,1
3145,-75.57484276729559,5873.951017804611,-60082.0,2110.0,-1010.1899371069183,1704.9028914926569,-803101.0,-964.0,-14.916981132075472,5414.96307921582,-11859.0,-341.0,1
3146,-34.58364779874214,3114.82585383714,-27494.0,277.0,-997.3182389937107,1301.2030446213641,-792868.0,-907.0,10.568553459119498,2621.8691433409335,8402.0,-109.0,1
3147,3.3949685534591194,1165.2168001751525,2699.0,-42.0,-993.7522012578617,880.5634575373805,-790033.0,-823.0,6.943396226415095,1138.7038194717866,5520.0,27.0,1
3148,-0.7559748427672957,939.7789631454194,-601.0,64.0,-992.7220125786164,745.7548958546357,-789214.0,-921.0,6.7924528301886795,757.388287856874,5400.0,-21.0,1
3149,-41.70062893081761,4071.5102939808526,-33152.0,72.0,-995.948427672956,2046.6542356512587,-791779.0,-960.0,11.550943396226415,2817.4016547145707,9183.0,-27.0,1
3150,-366.45283018867923,8708.232549273018,-291330.0,-1311.0,-1023.2666666666667,4797.263737232673,-813497.0,-1198.0,-8.427672955974844,6496.555780822561,-6700.0,-1120.0,1
3151,-347.05283018867925,9062.003820015818,-275907.0,-1471.0,-1025.7433962264151,5619.078639801017,-815466.0,-1573.0,48.27924528301887,6683.299292132673,38382.0,-573.0,1
3152,-373.0779874213836,9015.73759457666,-296597.0,-1139.0,-1042.2930817610063,5147.133190328603,-828623.0,-1579.0,19.866666666666667,6323.971547081434,15794.0,507.0,1
3153,-197.54213836477987,8918.101685573543,-157046.0,187.0,-1134.548427672956,4999.857755770806,-901966.0,-1545.0,35.177358490566036,6396.1684248370275,27966.0,573.0,1
3154,-273.2616352201258,9296.92907408349,-217243.0,841.0,-1249.240251572327,5165.9328026798285,-993146.0,-1553.0,22.10817610062893,6857.439708707636,17576.0,5.0,1
3155,-296.50817610062893,9516.545553688948,-235724.0,882.0,-1198.9874213836479,5284.445437241893,-953195.0,-1553.0,35.11572327044025,7395.211501051301,27917.0,-359.0,1
3156,-319.06540880503144,9766.784677042197,-253657.0,618.0,-1168.022641509434,5221.025569219992,-928578.0,-1510.0,0.9358490566037736,7680.134839526595,744.0,-187.0,1
3157,-331.6440251572327,9729.894078879819,-263657.0,841.0,-1059.5735849056605,5350.402949166067,-842361.0,-1227.0,26.59748427672956,7764.757061925643,21145.0,-173.0,1
3158,-336.1811320754717,9744.24079972984,-267264.0,1512.0,-1123.914465408805,5284.14048118674,-893512.0,-1397.0,-27.39622641509434,7816.652066369975,-21780.0,-277.0,1
3159,-148.64150943396226,9654.525256088,-118170.0,1032.0,-1220.023899371069,5386.867151554427,-969919.0,-1366.0,30.128301886792453,7814.935163564822,23952.0,-513.0,1
3160,-329.662893081761,8981.120670792941,-262082.0,-722.0,-996.7207547169811,4527.20023160421,-792393.0,-1179.0,47.99496855345912,7212.961543058241,38156.0,1056.0,1
3161,-537.7345911949685,9386.12062564949,-427499.0,-2672.0,-1025.427672955975,3552.6539599902994,-815215.0,-1639.0,0.6893081761006289,8388.745946924319,548.0,2931.0,1
3162,-552.4100628930818,9540.283815484703,-439166.0,-2135.0,-1064.3119496855345,3651.1693097222333,-846128.0,-1571.0,-49.781132075471696,8374.089837826325,-39576.0,3400.0,1
3163,-383.9685534591195,9132.37422236392,-305255.0,-1555.0,-1027.2540880503145,3751.8290264443413,-816667.0,-1294.0,-47.9937106918239,7756.599038628728,-38155.0,2067.0,1
3164,-319.61509433962266,8753.051726208765,-254094.0,-1073.0,-1051.8389937106917,3673.1241994552365,-836212.0,-1188.0,-39.40754716981132,7172.586503737362,-31329.0,1953.0,1
3165,-137.62893081761007,8280.673115073952,-109415.0,-1069.0,-1009.1899371069183,3645.2028004381023,-802306.0,-1188.0,-10.767295597484276,6450.604849498214,-8560.0,1647.0,1
3166,-159.40754716981132,7874.217463015281,-126729.0,-771.0,-990.1421383647798,3876.410909295575,-787163.0,-948.0,-35.74465408805032,6483.157122771671,-28417.0,2676.0,1
3167,-289.1685534591195,8615.235971410793,-229889.0,-1270.0,-947.548427672956,4064.9895902540106,-753301.0,-620.0,-54.861635220125784,7019.52640608451,-43615.0,3033.0,1
3168,-347.95345911949687,8749.710301305597,-276623.0,-1510.0,-874.1610062893081,4340.7917856871645,-694958.0,-366.0,-28.01132075471698,7074.018240834561,-22269.0,2908.0,1
